pitchOutcome,Vel,PXNorm,PZNorm,x,y,pitchType,count,outs,inn,batterHand,pitcherHand,batter,pitcher,battingTeam,pitchingTeam,pitchOutcome,Vel,PXNorm,PZNorm,pitchType,count
S,61.7,0.0805992574503823,1.09578541238161,-0.0805992574503823,1.09578541238161,Riseball,0-2,1,Top 7,R,R,Lopez,Adams,CSF,UCSD,S,61.7,0.0805992574503823,1.09578541238161,Riseball,0-2
S,61.5,0.224195633252286,1.04080095808251,-0.224195633252286,1.04080095808251,Riseball,0-2,1,Top 7,R,R,Lopez,Adams,CSF,UCSD,S,61.5,0.224195633252286,1.04080095808251,Riseball,0-2
B,51.6,-0.612376491760042,0.0096243508027413,0.612376491760042,0.0096243508027413,Changeup,0-2,1,Top 7,R,R,Lopez,Adams,CSF,UCSD,B,51.6,-0.612376491760042,0.0096243508027413,Changeup,0-2
Ball,61.6,-0.0546791260982363,1.26274343592909,0.0546791260982363,1.26274343592909,Riseball,0-0,1,Top 7,R,R,McClinton,Adams,CSF,UCSD,Ball,61.6,-0.0546791260982363,1.26274343592909,Riseball,0-0
SL,51.1,0.579236110813243,-0.113478458507463,-0.579236110813243,-0.113478458507463,Changeup,1-0,1,Top 7,R,R,McClinton,Adams,CSF,UCSD,SL,51.1,0.579236110813243,-0.113478458507463,Changeup,1-0
Ball,60.1,1.28284574950005,1.36321192361986,-1.28284574950005,1.36321192361986,Riseball,1-1,1,Top 7,R,R,McClinton,Adams,CSF,UCSD,Ball,60.1,1.28284574950005,1.36321192361986,Riseball,1-1
S,60.4,-0.788504231991667,0.191408857746716,0.788504231991667,0.191408857746716,Riseball,2-1,1,Top 7,R,R,McClinton,Adams,CSF,UCSD,S,60.4,-0.788504231991667,0.191408857746716,Riseball,2-1
S,60.3,-0.152646921688271,0.696461786937392,0.152646921688271,0.696461786937392,Curveball,2-2,1,Top 7,R,R,McClinton,Adams,CSF,UCSD,S,60.3,-0.152646921688271,0.696461786937392,Curveball,2-2
B,60.2,-0.363373572123018,-0.222026760626559,0.363373572123018,-0.222026760626559,Screwball,0-0,2,Top 7,R,R,Coccillos,Adams,CSF,UCSD,B,60.2,-0.363373572123018,-0.222026760626559,Screwball,0-0
Ball,60.1,-0.767332243832902,-1.49478097282102,0.767332243832902,-1.49478097282102,Dropball,0-0,2,Top 7,L,R,Verhoef,Adams,CSF,UCSD,Ball,60.1,-0.767332243832902,-1.49478097282102,Dropball,0-0
Ball,60.3,-0.143501247181897,1.30149834056063,0.143501247181897,1.30149834056063,Riseball,1-0,2,Top 7,L,R,Verhoef,Adams,CSF,UCSD,Ball,60.3,-0.143501247181897,1.30149834056063,Riseball,1-0
S,61.3,-1.66429143670922,-0.24085331666668,1.66429143670922,-0.24085331666668,Screwball,2-0,2,Top 7,L,R,Verhoef,Adams,CSF,UCSD,S,61.3,-1.66429143670922,-0.24085331666668,Screwball,2-0
S,61.6,-0.599559563627346,0.874661856092703,0.599559563627346,0.874661856092703,Riseball,2-1,2,Top 7,L,R,Verhoef,Adams,CSF,UCSD,S,61.6,-0.599559563627346,0.874661856092703,Riseball,2-1
S,59.9,-1.12490881787293,0.11782044492572,1.12490881787293,0.11782044492572,Screwball,2-2,2,Top 7,L,R,Verhoef,Adams,CSF,UCSD,S,59.9,-1.12490881787293,0.11782044492572,Screwball,2-2
S,60.4,-1.11152109519084,0.195779063317533,1.11152109519084,0.195779063317533,Screwball,2-2,2,Top 7,L,R,Verhoef,Adams,CSF,UCSD,S,60.4,-1.11152109519084,0.195779063317533,Screwball,2-2
S,61.9,-1.14802743337772,-0.174520213723039,1.14802743337772,-0.174520213723039,Screwball,2-2,2,Top 7,L,R,Verhoef,Adams,CSF,UCSD,S,61.9,-1.14802743337772,-0.174520213723039,Screwball,2-2
B,62.2,-0.81178428936801,-0.0404515072284481,0.81178428936801,-0.0404515072284481,Screwball,2-2,2,Top 7,L,R,Verhoef,Adams,CSF,UCSD,B,62.2,-0.81178428936801,-0.0404515072284481,Screwball,2-2
Ball,61.1,0.45450901237013,-1.44739321255896,-0.45450901237013,-1.44739321255896,Dropball,0-0,0,Bot 1,R,R,Fifita,Rozell,USU,UCSD,Ball,61.1,0.45450901237013,-1.44739321255896,Dropball,0-0
Ball,61.5,0.306191433859048,-1.55307289617648,-0.306191433859048,-1.55307289617648,Dropball,1-0,0,Bot 1,R,R,Fifita,Rozell,USU,UCSD,Ball,61.5,0.306191433859048,-1.55307289617648,Dropball,1-0
SL,60.8,-0.0692961841619572,-0.101672864961402,0.0692961841619572,-0.101672864961402,Curveball,2-0,0,Bot 1,R,R,Fifita,Rozell,USU,UCSD,SL,60.8,-0.0692961841619572,-0.101672864961402,Curveball,2-0
SL,62.1,-0.0708059627585916,-0.822131099187537,0.0708059627585916,-0.822131099187537,Curveball,2-1,0,Bot 1,R,R,Fifita,Rozell,USU,UCSD,SL,62.1,-0.0708059627585916,-0.822131099187537,Curveball,2-1
Ball,59.4,-0.524609844128696,-1.59898117893606,0.524609844128696,-1.59898117893606,Dropball,2-2,0,Bot 1,R,R,Fifita,Rozell,USU,UCSD,Ball,59.4,-0.524609844128696,-1.59898117893606,Dropball,2-2
S,60.0,-0.953875344089349,-0.121928973968841,0.953875344089349,-0.121928973968841,Screwball,3-2,0,Bot 1,R,R,Fifita,Rozell,USU,UCSD,S,60.0,-0.953875344089349,-0.121928973968841,Screwball,3-2
Ball,61.7,1.42681867867111,0.509487410331117,-1.42681867867111,0.509487410331117,Curveball,3-2,0,Bot 1,R,R,Fifita,Rozell,USU,UCSD,Ball,61.7,1.42681867867111,0.509487410331117,Curveball,3-2
Ball,60.0,-0.810211929186335,-1.52639797230935,0.810211929186335,-1.52639797230935,Dropball,0-0,0,Bot 1,L,R,Silva,Rozell,USU,UCSD,Ball,60.0,-0.810211929186335,-1.52639797230935,Dropball,0-0
SL,60.7,-0.0042231158099395,0.128317015836976,0.0042231158099395,0.128317015836976,Curveball,1-0,0,Bot 1,L,R,Silva,Rozell,USU,UCSD,SL,60.7,-0.0042231158099395,0.128317015836976,Curveball,1-0
Ball,61.7,0.781575171507919,-0.509264181369325,-0.781575171507919,-0.509264181369325,Curveball,1-1,0,Bot 1,L,R,Silva,Rozell,USU,UCSD,Ball,61.7,0.781575171507919,-0.509264181369325,Curveball,1-1
Ball,61.2,-0.116987833751715,-1.56784765178184,0.116987833751715,-1.56784765178184,Dropball,2-1,0,Bot 1,L,R,Silva,Rozell,USU,UCSD,Ball,61.2,-0.116987833751715,-1.56784765178184,Dropball,2-1
B,61.4,-0.728420579100661,-0.640653295251385,0.728420579100661,-0.640653295251385,Screwball,3-1,0,Bot 1,L,R,Silva,Rozell,USU,UCSD,B,61.4,-0.728420579100661,-0.640653295251385,Screwball,3-1
SL,61.7,-0.778526905164526,-0.181677331643428,0.778526905164526,-0.181677331643428,Curveball,0-0,1,Bot 1,L,R,Matej,Rozell,USU,UCSD,SL,61.7,-0.778526905164526,-0.181677331643428,Curveball,0-0
Ball,61.1,-1.12135883076214,-1.44709204967371,1.12135883076214,-1.44709204967371,Dropball,0-1,1,Bot 1,L,R,Matej,Rozell,USU,UCSD,Ball,61.1,-1.12135883076214,-1.44709204967371,Dropball,0-1
S,61.5,-0.497378172845704,1.01925218015425,0.497378172845704,1.01925218015425,Riseball,1-1,1,Bot 1,L,R,Matej,Rozell,USU,UCSD,S,61.5,-0.497378172845704,1.01925218015425,Riseball,1-1
S,61.3,-1.48876601576201,-0.575228034084081,1.48876601576201,-0.575228034084081,Screwball,1-2,1,Bot 1,L,R,Matej,Rozell,USU,UCSD,S,61.3,-1.48876601576201,-0.575228034084081,Screwball,1-2
Ball,59.4,-1.00520415963339,-1.50737400305418,1.00520415963339,-1.50737400305418,Dropball,1-2,1,Bot 1,L,R,Matej,Rozell,USU,UCSD,Ball,59.4,-1.00520415963339,-1.50737400305418,Dropball,1-2
Ball,61.5,-1.09510778280768,-1.61471893061622,1.09510778280768,-1.61471893061622,Dropball,2-2,1,Bot 1,L,R,Matej,Rozell,USU,UCSD,Ball,61.5,-1.09510778280768,-1.61471893061622,Dropball,2-2
B,60.4,-0.586573688834632,-0.0479559969149365,0.586573688834632,-0.0479559969149365,Screwball,3-2,1,Bot 1,L,R,Matej,Rozell,USU,UCSD,B,60.4,-0.586573688834632,-0.0479559969149365,Screwball,3-2
SL,61.2,-0.456433209401278,-0.0422038494999862,0.456433209401278,-0.0422038494999862,Screwball,0-0,2,Bot 1,R,R,Gonzalez,Rozell,USU,UCSD,SL,61.2,-0.456433209401278,-0.0422038494999862,Screwball,0-0
Ball,60.4,1.57825839475308,-0.861737581813759,-1.57825839475308,-0.861737581813759,Curveball,0-1,2,Bot 1,R,R,Gonzalez,Rozell,USU,UCSD,Ball,60.4,1.57825839475308,-0.861737581813759,Curveball,0-1
Ball,61.4,1.46858320930361,-0.763234401906634,-1.46858320930361,-0.763234401906634,Curveball,1-1,2,Bot 1,R,R,Gonzalez,Rozell,USU,UCSD,Ball,61.4,1.46858320930361,-0.763234401906634,Curveball,1-1
Ball,60.6,1.06286384988729,-1.39701708952594,-1.06286384988729,-1.39701708952594,Dropball,2-1,2,Bot 1,R,R,Gonzalez,Rozell,USU,UCSD,Ball,60.6,1.06286384988729,-1.39701708952594,Dropball,2-1
SL,60.5,0.851047571682568,-0.133321409736562,-0.851047571682568,-0.133321409736562,Curveball,3-1,2,Bot 1,R,R,Gonzalez,Rozell,USU,UCSD,SL,60.5,0.851047571682568,-0.133321409736562,Curveball,3-1
Ball,60.0,1.78493746831867,0.185282333618725,-1.78493746831867,0.185282333618725,Curveball,3-2,2,Bot 1,R,R,Gonzalez,Rozell,USU,UCSD,Ball,60.0,1.78493746831867,0.185282333618725,Curveball,3-2
Ball,60.4,1.19147492490695,1.38571324669595,-1.19147492490695,1.38571324669595,Riseball,0-0,2,Bot 1,R,R,Erickson,Rozell,USU,UCSD,Ball,60.4,1.19147492490695,1.38571324669595,Riseball,0-0
S,61.7,-0.576639166888563,-0.28786156114432,0.576639166888563,-0.28786156114432,Fastball,1-0,2,Bot 1,R,R,Erickson,Rozell,USU,UCSD,S,61.7,-0.576639166888563,-0.28786156114432,Fastball,1-0
Ball,59.4,-0.234215641829189,-1.50046398315798,0.234215641829189,-1.50046398315798,Dropball,1-1,2,Bot 1,R,R,Erickson,Rozell,USU,UCSD,Ball,59.4,-0.234215641829189,-1.50046398315798,Dropball,1-1
B,60.6,0.204655370142397,-0.663637458877031,-0.204655370142397,-0.663637458877031,Curveball,2-1,2,Bot 1,R,R,Erickson,Rozell,USU,UCSD,B,60.6,0.204655370142397,-0.663637458877031,Curveball,2-1
Ball,59.7,0.490755676023836,-1.52650804100536,-0.490755676023836,-1.52650804100536,Dropball,0-0,0,Bot 2,R,R,Marble,Rozell,USU,UCSD,Ball,59.7,0.490755676023836,-1.52650804100536,Dropball,0-0
B,60.9,-0.409124643909124,-0.319896004112321,0.409124643909124,-0.319896004112321,Screwball,1-0,0,Bot 2,R,R,Marble,Rozell,USU,UCSD,B,60.9,-0.409124643909124,-0.319896004112321,Screwball,1-0
Ball,60.9,-0.964590339194644,-1.58435212271458,0.964590339194644,-1.58435212271458,Dropball,0-0,1,Bot 2,L,R,Pratt,Rozell,USU,UCSD,Ball,60.9,-0.964590339194644,-1.58435212271458,Dropball,0-0
SL,61.7,0.0494618421433451,-0.0953811162486515,-0.0494618421433451,-0.0953811162486515,Curveball,1-0,1,Bot 2,L,R,Pratt,Rozell,USU,UCSD,SL,61.7,0.0494618421433451,-0.0953811162486515,Curveball,1-0
Ball,61.0,-0.366437591185493,1.16210946299805,0.366437591185493,1.16210946299805,Riseball,1-1,1,Bot 2,L,R,Pratt,Rozell,USU,UCSD,Ball,61.0,-0.366437591185493,1.16210946299805,Riseball,1-1
B,61.6,-0.577820584288586,-0.731811243630155,0.577820584288586,-0.731811243630155,Screwball,2-1,1,Bot 2,L,R,Pratt,Rozell,USU,UCSD,B,61.6,-0.577820584288586,-0.731811243630155,Screwball,2-1
Ball,59.7,-0.703087516742772,-1.51989522850564,0.703087516742772,-1.51989522850564,Dropball,0-0,2,Bot 2,R,R,Bunton,Rozell,USU,UCSD,Ball,59.7,-0.703087516742772,-1.51989522850564,Dropball,0-0
B,61.1,-0.168238622252167,-0.525035896483207,0.168238622252167,-0.525035896483207,Curveball,1-0,2,Bot 2,R,R,Bunton,Rozell,USU,UCSD,B,61.1,-0.168238622252167,-0.525035896483207,Curveball,1-0
S,61.1,0.464913477019571,1.00804132528728,-0.464913477019571,1.00804132528728,Riseball,0-0,2,Bot 2,R,R,Medina,Rozell,USU,UCSD,S,61.1,0.464913477019571,1.00804132528728,Riseball,0-0
B,60.2,0.357756872439453,-0.391880179393973,-0.357756872439453,-0.391880179393973,Curveball,0-1,2,Bot 2,R,R,Medina,Rozell,USU,UCSD,B,60.2,0.357756872439453,-0.391880179393973,Curveball,0-1
SL,51.7,0.171591354090732,-0.562577379884935,-0.171591354090732,-0.562577379884935,Changeup,0-0,2,Bot 2,R,R,Fifita,Rozell,USU,UCSD,SL,51.7,0.171591354090732,-0.562577379884935,Changeup,0-0
B,62.2,-0.296473471625485,-0.639514062097105,0.296473471625485,-0.639514062097105,Screwball,0-1,2,Bot 2,R,R,Fifita,Rozell,USU,UCSD,B,62.2,-0.296473471625485,-0.639514062097105,Screwball,0-1
Ball,61.5,-0.762227213942054,-1.61286717882044,0.762227213942054,-1.61286717882044,Dropball,0-0,0,Bot 3,L,R,Silva,Rozell,USU,UCSD,Ball,61.5,-0.762227213942054,-1.61286717882044,Dropball,0-0
Ball,61.6,-0.661038904373929,-1.69301494910836,0.661038904373929,-1.69301494910836,Dropball,1-0,0,Bot 3,L,R,Silva,Rozell,USU,UCSD,Ball,61.6,-0.661038904373929,-1.69301494910836,Dropball,1-0
SL,62.1,-0.489015032570778,-0.839836650019627,0.489015032570778,-0.839836650019627,Curveball,2-0,0,Bot 3,L,R,Silva,Rozell,USU,UCSD,SL,62.1,-0.489015032570778,-0.839836650019627,Curveball,2-0
B,60.0,-0.603611908021988,-0.635185210174142,0.603611908021988,-0.635185210174142,Fastball,2-1,0,Bot 3,L,R,Silva,Rozell,USU,UCSD,B,60.0,-0.603611908021988,-0.635185210174142,Fastball,2-1
Ball,61.5,-1.54266204622995,-1.53283205998078,1.54266204622995,-1.53283205998078,Dropball,0-0,0,Bot 3,L,R,Matej,Rozell,USU,UCSD,Ball,61.5,-1.54266204622995,-1.53283205998078,Dropball,0-0
Ball,61.5,-0.576800773547894,-1.58813364783561,0.576800773547894,-1.58813364783561,Dropball,1-0,0,Bot 3,L,R,Matej,Rozell,USU,UCSD,Ball,61.5,-0.576800773547894,-1.58813364783561,Dropball,1-0
SL,62.1,-0.496883961259584,-0.319859500785843,0.496883961259584,-0.319859500785843,Curveball,2-0,0,Bot 3,L,R,Matej,Rozell,USU,UCSD,SL,62.1,-0.496883961259584,-0.319859500785843,Curveball,2-0
Ball,61.4,-0.889650845532331,-1.72494152769771,0.889650845532331,-1.72494152769771,Dropball,2-1,0,Bot 3,L,R,Matej,Rozell,USU,UCSD,Ball,61.4,-0.889650845532331,-1.72494152769771,Dropball,2-1
SL,60.3,-0.234458735639125,-0.710859900034204,0.234458735639125,-0.710859900034204,Curveball,3-1,0,Bot 3,L,R,Matej,Rozell,USU,UCSD,SL,60.3,-0.234458735639125,-0.710859900034204,Curveball,3-1
S,60.4,-1.24537210407399,-0.773499675458262,1.24537210407399,-0.773499675458262,Fastball,3-2,0,Bot 3,L,R,Matej,Rozell,USU,UCSD,S,60.4,-1.24537210407399,-0.773499675458262,Fastball,3-2
B,60.5,-0.89722860075926,-0.635912291888948,0.89722860075926,-0.635912291888948,Screwball,3-2,0,Bot 3,L,R,Matej,Rozell,USU,UCSD,B,60.5,-0.89722860075926,-0.635912291888948,Screwball,3-2
S,60.1,0.14416419866256,-0.913395017874546,-0.14416419866256,-0.913395017874546,Fastball,0-0,1,Bot 3,R,R,Gonzalez,Rozell,USU,UCSD,S,60.1,0.14416419866256,-0.913395017874546,Fastball,0-0
S,61.7,-0.902897404077966,-0.728913532186602,0.902897404077966,-0.728913532186602,Screwball,0-1,1,Bot 3,R,R,Gonzalez,Rozell,USU,UCSD,S,61.7,-0.902897404077966,-0.728913532186602,Screwball,0-1
Ball,61.5,-0.220886016275844,-1.47810695664508,0.220886016275844,-1.47810695664508,Dropball,0-2,1,Bot 3,R,R,Gonzalez,Rozell,USU,UCSD,Ball,61.5,-0.220886016275844,-1.47810695664508,Dropball,0-2
S,60.1,-0.0356488638009639,-0.725093666308151,0.0356488638009639,-0.725093666308151,Curveball,1-2,1,Bot 3,R,R,Gonzalez,Rozell,USU,UCSD,S,60.1,-0.0356488638009639,-0.725093666308151,Curveball,1-2
Ball,61.1,-0.436308983984596,-1.64128984315663,0.436308983984596,-1.64128984315663,Dropball,1-2,1,Bot 3,R,R,Gonzalez,Rozell,USU,UCSD,Ball,61.1,-0.436308983984596,-1.64128984315663,Dropball,1-2
S,52.6,0.329775707489288,-1.25631899754917,-0.329775707489288,-1.25631899754917,Changeup,2-2,1,Bot 3,R,R,Gonzalez,Rozell,USU,UCSD,S,52.6,0.329775707489288,-1.25631899754917,Changeup,2-2
S,60.2,-0.0217013033076172,-0.677528397206202,0.0217013033076172,-0.677528397206202,Curveball,0-0,2,Bot 3,R,R,Erickson,Rozell,USU,UCSD,S,60.2,-0.0217013033076172,-0.677528397206202,Curveball,0-0
B,60.3,-0.306008292713593,-0.612905136104141,0.306008292713593,-0.612905136104141,Screwball,0-1,2,Bot 3,R,R,Erickson,Rozell,USU,UCSD,B,60.3,-0.306008292713593,-0.612905136104141,Screwball,0-1
Ball,61.9,0.61542340622947,-1.36309156541009,-0.61542340622947,-1.36309156541009,Dropball,0-0,0,Bot 4,R,R,Marble,Christian,USU,UCSD,Ball,61.9,0.61542340622947,-1.36309156541009,Dropball,0-0
Ball,61.2,-0.567582923404272,1.09973152260485,0.567582923404272,1.09973152260485,Riseball,1-0,0,Bot 4,R,R,Marble,Christian,USU,UCSD,Ball,61.2,-0.567582923404272,1.09973152260485,Riseball,1-0
Ball,61.2,1.21451254438938,0.557056257862674,-1.21451254438938,0.557056257862674,Curveball,2-0,0,Bot 4,R,R,Marble,Christian,USU,UCSD,Ball,61.2,1.21451254438938,0.557056257862674,Curveball,2-0
Ball,61.3,0.722944117130405,1.14682569293514,-0.722944117130405,1.14682569293514,Riseball,3-0,0,Bot 4,R,R,Marble,Christian,USU,UCSD,Ball,61.3,0.722944117130405,1.14682569293514,Riseball,3-0
SL,62.3,-1.22261604110878,-0.262033375523911,1.22261604110878,-0.262033375523911,Screwball,0-0,0,Bot 4,L,R,Pratt,Christian,USU,UCSD,SL,62.3,-1.22261604110878,-0.262033375523911,Screwball,0-0
S,60.5,-1.34641370026482,-0.505864602649908,1.34641370026482,-0.505864602649908,Screwball,0-1,0,Bot 4,L,R,Pratt,Christian,USU,UCSD,S,60.5,-1.34641370026482,-0.505864602649908,Screwball,0-1
Ball,61.1,0.297577182523925,1.53317019073626,-0.297577182523925,1.53317019073626,Riseball,0-2,0,Bot 4,L,R,Pratt,Christian,USU,UCSD,Ball,61.1,0.297577182523925,1.53317019073626,Riseball,0-2
Ball,60.9,0.417829814860082,1.23001898805352,-0.417829814860082,1.23001898805352,Riseball,1-2,0,Bot 4,L,R,Pratt,Christian,USU,UCSD,Ball,60.9,0.417829814860082,1.23001898805352,Riseball,1-2
B,51.3,-0.869169979427871,-0.123465695364305,0.869169979427871,-0.123465695364305,Changeup,2-2,0,Bot 4,L,R,Pratt,Christian,USU,UCSD,B,51.3,-0.869169979427871,-0.123465695364305,Changeup,2-2
Ball,60.5,0.842660768988376,1.37571736200071,-0.842660768988376,1.37571736200071,Riseball,0-0,0,Bot 4,R,R,Bunton,Christian,USU,UCSD,Ball,60.5,0.842660768988376,1.37571736200071,Riseball,0-0
SL,61.4,-0.165332549283701,-0.643731650451707,0.165332549283701,-0.643731650451707,Dropball,1-0,0,Bot 4,R,R,Bunton,Christian,USU,UCSD,SL,61.4,-0.165332549283701,-0.643731650451707,Dropball,1-0
Ball,60.4,-1.14679998506412,-1.02295714203871,1.14679998506412,-1.02295714203871,Dropball,1-1,0,Bot 4,R,R,Bunton,Christian,USU,UCSD,Ball,60.4,-1.14679998506412,-1.02295714203871,Dropball,1-1
Ball,61.4,1.42211114349129,-0.379501028758158,-1.42211114349129,-0.379501028758158,Curveball,2-1,0,Bot 4,R,R,Bunton,Christian,USU,UCSD,Ball,61.4,1.42211114349129,-0.379501028758158,Curveball,2-1
S,61.7,0.85923002934035,0.778044835961624,-0.85923002934035,0.778044835961624,Curveball,3-1,0,Bot 4,R,R,Bunton,Christian,USU,UCSD,S,61.7,0.85923002934035,0.778044835961624,Curveball,3-1
S,60.5,-1.14345336705471,-0.176122845121307,1.14345336705471,-0.176122845121307,Screwball,3-2,0,Bot 4,R,R,Bunton,Christian,USU,UCSD,S,60.5,-1.14345336705471,-0.176122845121307,Screwball,3-2
S,61.5,-0.637018104832306,0.0053558480799628,0.637018104832306,0.0053558480799628,Fastball,3-2,0,Bot 4,R,R,Bunton,Christian,USU,UCSD,S,61.5,-0.637018104832306,0.0053558480799628,Fastball,3-2
Ball,61.9,1.49641751300134,-0.351338775747114,-1.49641751300134,-0.351338775747114,Curveball,3-2,0,Bot 4,R,R,Bunton,Christian,USU,UCSD,Ball,61.9,1.49641751300134,-0.351338775747114,Curveball,3-2
B,61.9,0.103193902308178,-0.35443245061916,-0.103193902308178,-0.35443245061916,Curveball,0-0,0,Bot 4,R,R,Medina,Christian,USU,UCSD,B,61.9,0.103193902308178,-0.35443245061916,Curveball,0-0
Ball,61.9,1.28563626193964,-0.291587265256065,-1.28563626193964,-0.291587265256065,Curveball,0-0,0,Bot 4,R,R,Fifita,Christian,USU,UCSD,Ball,61.9,1.28563626193964,-0.291587265256065,Curveball,0-0
SL,61.1,0.0453209388892351,-0.331840062018729,-0.0453209388892351,-0.331840062018729,Curveball,1-0,0,Bot 4,R,R,Fifita,Christian,USU,UCSD,SL,61.1,0.0453209388892351,-0.331840062018729,Curveball,1-0
Ball,62.4,-1.06616271998225,0.202012518487476,1.06616271998225,0.202012518487476,Screwball,1-1,0,Bot 4,R,R,Fifita,Christian,USU,UCSD,Ball,62.4,-1.06616271998225,0.202012518487476,Screwball,1-1
Ball,60.1,1.42431516345712,-0.229118368052777,-1.42431516345712,-0.229118368052777,Curveball,2-1,0,Bot 4,R,R,Fifita,Christian,USU,UCSD,Ball,60.1,1.42431516345712,-0.229118368052777,Curveball,2-1
Ball,61.5,1.12545386303362,1.11468008110457,-1.12545386303362,1.11468008110457,Riseball,3-1,0,Bot 4,R,R,Fifita,Christian,USU,UCSD,Ball,61.5,1.12545386303362,1.11468008110457,Riseball,3-1
S,61.0,-1.95788649943503,-0.869998971160812,1.95788649943503,-0.869998971160812,Screwball,0-0,0,Bot 4,L,R,Silva,Christian,USU,UCSD,S,61.0,-1.95788649943503,-0.869998971160812,Screwball,0-0
Ball,61.7,-1.65273804943884,-0.821529965970459,1.65273804943884,-0.821529965970459,Screwball,0-1,0,Bot 4,L,R,Silva,Christian,USU,UCSD,Ball,61.7,-1.65273804943884,-0.821529965970459,Screwball,0-1
Ball,61.4,-1.04724768096273,-1.55574627823097,1.04724768096273,-1.55574627823097,Dropball,1-1,0,Bot 4,L,R,Silva,Christian,USU,UCSD,Ball,61.4,-1.04724768096273,-1.55574627823097,Dropball,1-1
S,60.0,-1.05555604947847,-0.628603842498903,1.05555604947847,-0.628603842498903,Screwball,2-1,0,Bot 4,L,R,Silva,Christian,USU,UCSD,S,60.0,-1.05555604947847,-0.628603842498903,Screwball,2-1
Ball,60.8,-1.71748175926519,-1.01800622699116,1.71748175926519,-1.01800622699116,Dropball,2-2,0,Bot 4,L,R,Silva,Christian,USU,UCSD,Ball,60.8,-1.71748175926519,-1.01800622699116,Dropball,2-2
Ball,60.0,0.10242374862272,1.06076196270125,-0.10242374862272,1.06076196270125,Riseball,3-2,0,Bot 4,L,R,Silva,Christian,USU,UCSD,Ball,60.0,0.10242374862272,1.06076196270125,Riseball,3-2
Ball,60.8,0.763108448000017,1.28893138599174,-0.763108448000017,1.28893138599174,Riseball,0-0,0,Bot 4,L,R,Matej,Adams,USU,UCSD,Ball,60.8,0.763108448000017,1.28893138599174,Riseball,0-0
Ball,59.5,-0.70623259729535,-1.59029322158546,0.70623259729535,-1.59029322158546,Dropball,1-0,0,Bot 4,L,R,Matej,Adams,USU,UCSD,Ball,59.5,-0.70623259729535,-1.59029322158546,Dropball,1-0
Ball,60.9,-0.766216184751633,-1.77392319354856,0.766216184751633,-1.77392319354856,Dropball,2-0,0,Bot 4,L,R,Matej,Adams,USU,UCSD,Ball,60.9,-0.766216184751633,-1.77392319354856,Dropball,2-0
Ball,61.3,-1.23069096199579,-1.72432512839849,1.23069096199579,-1.72432512839849,Dropball,3-0,0,Bot 4,L,R,Matej,Adams,USU,UCSD,Ball,61.3,-1.23069096199579,-1.72432512839849,Dropball,3-0
SL,62.4,0.558357382561444,-0.523651680346772,-0.558357382561444,-0.523651680346772,Curveball,0-0,0,Bot 4,R,R,Gonzalez,Adams,USU,UCSD,SL,62.4,0.558357382561444,-0.523651680346772,Curveball,0-0
S,52.9,-0.0357813537341111,-0.392005747891849,0.0357813537341111,-0.392005747891849,Changeup,0-1,0,Bot 4,R,R,Gonzalez,Adams,USU,UCSD,S,52.9,-0.0357813537341111,-0.392005747891849,Changeup,0-1
Ball,61.5,0.999158989043593,-1.38807855191254,-0.999158989043593,-1.38807855191254,Dropball,0-2,0,Bot 4,R,R,Gonzalez,Adams,USU,UCSD,Ball,61.5,0.999158989043593,-1.38807855191254,Dropball,0-2
S,60.1,0.311195611226595,0.589794353220256,-0.311195611226595,0.589794353220256,Riseball,1-2,0,Bot 4,R,R,Gonzalez,Adams,USU,UCSD,S,60.1,0.311195611226595,0.589794353220256,Riseball,1-2
Ball,60.8,0.942996641554481,-1.35006273502433,-0.942996641554481,-1.35006273502433,Dropball,1-2,0,Bot 4,R,R,Gonzalez,Adams,USU,UCSD,Ball,60.8,0.942996641554481,-1.35006273502433,Dropball,1-2
Ball,61.6,1.09988444837693,1.19357691285784,-1.09988444837693,1.19357691285784,Riseball,2-2,0,Bot 4,R,R,Gonzalez,Adams,USU,UCSD,Ball,61.6,1.09988444837693,1.19357691285784,Riseball,2-2
